epoch,train_loss,val_loss,train_acc,val_acc
1,1.8417888526068793,1.5059615381240845,0.29373333333333335,0.4274
2,1.539562596405877,1.3314033611297607,0.41884444444444446,0.4976
3,1.4024189371532865,1.2041347379684448,0.47984444444444446,0.5618
4,1.3071165831883749,1.0902130390167237,0.5195555555555555,0.5962
5,1.2348566290749443,1.0410779989242553,0.5500666666666667,0.618
6,1.171421624883016,0.9539329154968261,0.5739777777777778,0.6432
7,1.1180829346550836,0.9025230205535889,0.5974444444444444,0.6718
8,1.0720717762417264,0.9235799390792847,0.6129777777777777,0.6658
9,1.0453468953556484,0.8583695291519166,0.6254666666666666,0.6868
10,1.0088935512330797,0.8102174494743347,0.6394666666666666,0.7058
11,0.9738097860124376,0.7915766807556153,0.6523777777777777,0.7176
12,0.9453379113197327,0.8213757255554199,0.6628,0.7002
13,0.9180367384486728,0.764027033996582,0.6713333333333333,0.7226
14,0.895243576420678,0.716003729724884,0.6840222222222222,0.7454
15,0.8689120250701904,0.7117911133766174,0.6929333333333333,0.7464
16,0.8470362104521857,0.7035047512054443,0.7010444444444445,0.7512
17,0.8259783636940851,0.6597689034461975,0.7099333333333333,0.76
18,0.8072167649586995,0.6501016315460205,0.7181777777777778,0.7752
19,0.7838635448455811,0.641455887413025,0.7230222222222222,0.772
20,0.765920065858629,0.6128181937217713,0.7312,0.7824
