epoch,train_loss,val_loss,train_acc,val_acc
1,2.139880532229062,1.987016321301503,0.1756764864702706,0.22272890915636626
2,1.9885589255063272,1.9598451279569584,0.2237055258894822,0.23370934837393495
3,1.918189077462576,1.8116247308621898,0.251154976900462,0.2978519140765631
4,1.8322830482000436,1.7649802361360964,0.2904541909161817,0.3200528021120845
5,1.7678228776499414,1.8545500639033434,0.3208735825283494,0.3245529821192848
6,1.7014492670919097,1.688773588245547,0.3530629387412252,0.37267490699627986
7,1.644101690343398,1.5634756879218268,0.37916241675166495,0.4155166206648266
8,1.5777118749679182,1.4872471249348174,0.40622187556248873,0.44899795991839675
9,1.543451263292754,1.4898371671008046,0.42656146877062456,0.4579983199327973
10,1.4902346936758202,1.448298151604943,0.44423111537769244,0.46315852634105364
11,1.4535350049629905,1.611213805108143,0.4619607607847843,0.4410176407056282
12,1.4133643032786813,1.3501442415894802,0.4799304013919722,0.5091203648145926
13,1.364976979270439,1.3547593353319094,0.5011999760004799,0.5097803912156487
14,1.3462980571087546,1.2599372722429345,0.5064798704025919,0.5399015960638426
15,1.3188033311505936,1.2623880098922677,0.5184496310073798,0.5458418336733469
16,1.2876564703384201,1.181818795965225,0.5335693286134278,0.5746429857194287
17,1.2677760731017373,1.1390173330422024,0.5403491930161397,0.5832833313332534
18,1.2439563282179678,1.1928025105699662,0.5493790124197516,0.5694227769110765
19,1.2136896828222683,1.1036648356326557,0.5638387232255355,0.59444377775111
20,1.1881176567309375,1.188373053458706,0.5743385132297354,0.5692427697107885
