epoch,train_loss,val_loss,train_acc,val_acc
1,1.940841687689887,1.7038200218200683,0.24564444444444444,0.336
2,1.7030503199471367,1.5353651985168457,0.3414888888888889,0.4294
3,1.5707052018907335,1.362388829421997,0.40126666666666666,0.498
4,1.4733686224195692,1.2578966108322143,0.4482,0.5378
5,1.393115501276652,1.2646202651977538,0.4845777777777778,0.5264
6,1.3349888044145373,1.1392092544555663,0.5102888888888889,0.5912
7,1.2727241287867228,1.0797432172775268,0.5347555555555555,0.6078
8,1.2298635068469577,1.0198825939178466,0.5550888888888889,0.6208
9,1.1841777929729886,1.0150268575668335,0.5696444444444444,0.628
10,1.14820375673506,0.9927507019042969,0.5830444444444445,0.6408
11,1.110750062052409,0.9579699540138245,0.5990666666666666,0.649
12,1.088030684492323,0.8901276028156281,0.6116444444444444,0.6784
13,1.0500933649698894,0.8820812080860138,0.6251555555555556,0.6754
14,1.0381397988531325,0.8573680063247681,0.6272888888888889,0.6816
15,1.0085692903942531,0.820200006723404,0.6393555555555556,0.7036
16,0.9864487262513902,0.7877079627990723,0.6467555555555555,0.7148
17,0.9656447685453626,0.7842487238407135,0.6556888888888889,0.7154
18,0.9521362371762594,0.7594390647411347,0.6607333333333333,0.722
19,0.923126367325253,0.7207261206626893,0.6728,0.7374
20,0.9123163091341654,0.7301163831233978,0.6786,0.7334
21,0.8533401345464918,0.6745390190124512,0.6984666666666667,0.7564
22,0.8274044609069824,0.6637243814945221,0.7074,0.757
23,0.8171283031569587,0.6541491666793823,0.7116444444444444,0.7648
24,0.8080796632554796,0.657998264837265,0.7165555555555555,0.7644
25,0.8070382792896694,0.6477345936536789,0.7147555555555556,0.7688
26,0.8056262749142117,0.6430974220514297,0.7170666666666666,0.7696
27,0.7991557166947258,0.6366485701322555,0.7193777777777778,0.7732
28,0.7929000922309027,0.6345431613922119,0.7213777777777778,0.768
29,0.7892593288951449,0.6327900871038437,0.7251111111111112,0.7696
30,0.7782616257137722,0.629054712164402,0.7259777777777778,0.7748
